date,league,home,away,hs,as,home_odds,away_odds,home_won
2024-10-08,NHL,Florida Panthers,Boston Bruins,6,4,1.61,2.4,1
2024-10-08,NHL,Utah Mammoth,Chicago Blackhawks,5,2,1.56,2.5,1
2024-10-08,NHL,Seattle Kraken,St. Louis Blues,2,3,1.61,2.4,0
2024-10-09,NHL,Seattle Kraken,St. Louis Blues,2,3,1.61,2.4,0
2024-10-09,NHL,Florida Panthers,Boston Bruins,6,4,1.61,2.4,1
2024-10-09,NHL,Utah Mammoth,Chicago Blackhawks,5,2,1.56,2.5,1
2024-10-09,NHL,Vegas Golden Knights,Colorado Avalanche,8,4,1.91,1.91,1
2024-10-09,NHL,Edmonton Oilers,Winnipeg Jets,0,6,1.53,2.6,0
2024-10-09,NHL,Pittsburgh Penguins,New York Rangers,0,6,2.25,1.67,0
2024-10-09,NHL,Montréal Canadiens,Toronto Maple Leafs,1,0,2.65,1.5,1
2024-10-10,NHL,Edmonton Oilers,Winnipeg Jets,0,6,1.53,2.6,0
2024-10-10,NHL,Pittsburgh Penguins,New York Rangers,0,6,2.25,1.67,0
2024-10-10,NHL,Montréal Canadiens,Toronto Maple Leafs,1,0,2.65,1.5,1
2024-10-10,NHL,Vegas Golden Knights,Colorado Avalanche,8,4,1.91,1.91,1
2024-10-10,NHL,Minnesota Wild,Columbus Blue Jackets,3,2,1.36,3.25,1
2024-10-10,NHL,Buffalo Sabres,Los Angeles Kings,1,3,1.91,1.91,0
2024-10-10,NHL,Boston Bruins,Montréal Canadiens,6,4,1.33,3.4,1
2024-10-10,NHL,Ottawa Senators,Florida Panthers,3,1,2.15,1.74,1
2024-10-10,NHL,New Jersey Devils,Toronto Maple Leafs,2,4,1.67,2.25,0
2024-10-10,NHL,Nashville Predators,Dallas Stars,3,4,2.15,1.74,0
2024-10-11,NHL,Buffalo Sabres,Los Angeles Kings,1,3,1.91,1.91,0
2024-10-11,NHL,Nashville Predators,Dallas Stars,3,4,2.15,1.74,0
2024-10-11,NHL,New Jersey Devils,Toronto Maple Leafs,2,4,1.67,2.25,0
2024-10-11,NHL,Minnesota Wild,Columbus Blue Jackets,3,2,1.36,3.25,1
2024-10-11,NHL,Boston Bruins,Montréal Canadiens,6,4,1.33,3.4,1
2024-10-11,NHL,Ottawa Senators,Florida Panthers,3,1,2.15,1.74,1
2024-10-11,NHL,Carolina Hurricanes,Tampa Bay Lightning,1,4,1.67,2.25,0
2024-10-11,NHL,Vegas Golden Knights,St. Louis Blues,4,3,1.44,2.85,1
2024-10-12,NHL,Carolina Hurricanes,Tampa Bay Lightning,1,4,1.67,2.25,0
2024-10-12,NHL,Vegas Golden Knights,St. Louis Blues,4,3,1.44,2.85,1
2024-10-12,NHL,Toronto Maple Leafs,Pittsburgh Penguins,4,2,1.53,2.6,1
2024-10-12,NHL,Detroit Red Wings,Nashville Predators,3,0,2.2,1.71,1
2024-10-12,NHL,Montréal Canadiens,Ottawa Senators,4,1,2.35,1.63,1
2024-10-12,NHL,Buffalo Sabres,Florida Panthers,5,2,1.95,1.87,1
2024-10-12,NHL,Dallas Stars,New York Islanders,3,0,1.59,2.45,1
2024-10-12,NHL,Washington Capitals,New Jersey Devils,3,5,2.15,1.74,0
2024-10-12,NHL,Colorado Avalanche,Columbus Blue Jackets,4,6,1.29,3.7,0
2024-10-12,NHL,Calgary Flames,Philadelphia Flyers,6,3,1.77,2.1,1
2024-10-12,NHL,San Jose Sharks,Anaheim Ducks,0,2,2.15,1.74,0
2024-10-12,NHL,Edmonton Oilers,Chicago Blackhawks,2,5,1.28,3.8,0
2024-10-13,NHL,Montréal Canadiens,Ottawa Senators,4,1,2.35,1.63,1
2024-10-13,NHL,Colorado Avalanche,Columbus Blue Jackets,4,6,1.29,3.7,0
2024-10-13,NHL,Toronto Maple Leafs,Pittsburgh Penguins,4,2,1.53,2.6,1
2024-10-13,NHL,Detroit Red Wings,Nashville Predators,3,0,2.2,1.71,1
2024-10-13,NHL,Washington Capitals,New Jersey Devils,3,5,2.15,1.74,0
2024-10-13,NHL,Dallas Stars,New York Islanders,3,0,1.59,2.45,1
2024-10-13,NHL,Buffalo Sabres,Florida Panthers,5,2,1.95,1.87,1
2024-10-13,NHL,Edmonton Oilers,Calgary Flames,1,4,1.37,3.2,0
2024-10-13,NHL,Vegas Golden Knights,Anaheim Ducks,3,1,1.33,3.4,1
2024-10-13,NHL,Dallas Stars,Seattle Kraken,2,0,1.59,2.45,1
2024-10-13,NHL,Calgary Flames,Philadelphia Flyers,6,3,1.77,2.1,1
2024-10-13,NHL,Edmonton Oilers,Chicago Blackhawks,2,5,1.28,3.8,0
2024-10-13,NHL,San Jose Sharks,Anaheim Ducks,0,2,2.15,1.74,0
2024-10-14,NHL,New York Rangers,Detroit Red Wings,4,1,1.42,2.95,1
2024-10-14,NHL,Montréal Canadiens,Pittsburgh Penguins,3,6,2.25,1.67,0
2024-10-14,NHL,New Jersey Devils,Utah Mammoth,3,0,1.63,2.35,1
2024-10-14,NHL,Boston Bruins,Florida Panthers,3,4,1.74,2.15,0
2024-10-14,NHL,Colorado Avalanche,New York Islanders,2,6,1.63,2.35,0
2024-10-14,NHL,Dallas Stars,Seattle Kraken,2,0,1.59,2.45,1
2024-10-14,NHL,Edmonton Oilers,Calgary Flames,1,4,1.37,3.2,0
2024-10-14,NHL,Vegas Golden Knights,Anaheim Ducks,3,1,1.33,3.4,1
2024-10-15,NHL,Washington Capitals,Vegas Golden Knights,4,2,2.1,1.77,1
2024-10-15,NHL,St. Louis Blues,Minnesota Wild,1,4,1.95,1.87,0
2024-10-15,NHL,Carolina Hurricanes,New Jersey Devils,4,2,1.61,2.4,1
2024-10-15,NHL,Nashville Predators,Seattle Kraken,3,7,1.53,2.6,0
2024-10-15,NHL,Montréal Canadiens,Pittsburgh Penguins,3,6,2.25,1.67,0
2024-10-15,NHL,New York Rangers,Detroit Red Wings,4,1,1.42,2.95,1
2024-10-15,NHL,Colorado Avalanche,New York Islanders,2,6,1.63,2.35,0
2024-10-15,NHL,Boston Bruins,Florida Panthers,3,4,1.74,2.15,0
2024-10-15,NHL,Tampa Bay Lightning,Vancouver Canucks,4,1,1.74,2.15,1
2024-10-15,NHL,New Jersey Devils,Utah Mammoth,3,0,1.63,2.35,1
2024-10-15,NHL,Calgary Flames,Chicago Blackhawks,3,1,1.65,2.3,1
2024-10-15,NHL,Columbus Blue Jackets,Florida Panthers,3,4,2.2,1.71,0
2024-10-16,NHL,Carolina Hurricanes,New Jersey Devils,4,2,1.61,2.4,1
2024-10-16,NHL,St. Louis Blues,Minnesota Wild,1,4,1.95,1.87,0
2024-10-16,NHL,Nashville Predators,Seattle Kraken,3,7,1.53,2.6,0
2024-10-16,NHL,Columbus Blue Jackets,Florida Panthers,3,4,2.2,1.71,0
2024-10-16,NHL,Washington Capitals,Vegas Golden Knights,4,2,2.1,1.77,1
2024-10-16,NHL,Calgary Flames,Chicago Blackhawks,3,1,1.65,2.3,1
2024-10-16,NHL,Tampa Bay Lightning,Vancouver Canucks,4,1,1.74,2.15,1
2024-10-16,NHL,Toronto Maple Leafs,Los Angeles Kings,6,2,1.5,2.65,1
2024-10-16,NHL,Colorado Avalanche,Boston Bruins,3,5,1.71,2.2,0
2024-10-17,NHL,Toronto Maple Leafs,Los Angeles Kings,6,2,1.5,2.65,1
2024-10-17,NHL,Colorado Avalanche,Boston Bruins,3,5,1.71,2.2,0
2024-10-17,NHL,Columbus Blue Jackets,Buffalo Sabres,6,4,2.2,1.71,1
2024-10-17,NHL,Washington Capitals,Dallas Stars,3,2,2.3,1.65,1
2024-10-17,NHL,Seattle Kraken,Philadelphia Flyers,6,4,1.71,2.2,1
2024-10-17,NHL,Montréal Canadiens,Los Angeles Kings,1,4,2.2,1.71,0
2024-10-17,NHL,Chicago Blackhawks,San Jose Sharks,4,2,1.53,2.6,1
2024-10-17,NHL,Tampa Bay Lightning,Vegas Golden Knights,4,3,1.65,2.3,1
2024-10-17,NHL,Ottawa Senators,New Jersey Devils,1,3,2.2,1.71,0
2024-10-17,NHL,Nashville Predators,Edmonton Oilers,2,4,2.1,1.77,0
2024-10-17,NHL,Detroit Red Wings,New York Rangers,2,5,2.25,1.67,0
2024-10-18,NHL,Washington Capitals,Dallas Stars,3,2,2.3,1.65,1
2024-10-18,NHL,Montréal Canadiens,Los Angeles Kings,1,4,2.2,1.71,0
2024-10-18,NHL,Ottawa Senators,New Jersey Devils,1,3,2.2,1.71,0
2024-10-18,NHL,Columbus Blue Jackets,Buffalo Sabres,6,4,2.2,1.71,1
2024-10-18,NHL,Tampa Bay Lightning,Vegas Golden Knights,4,3,1.65,2.3,1
2024-10-18,NHL,Detroit Red Wings,New York Rangers,2,5,2.25,1.67,0
2024-10-18,NHL,Nashville Predators,Edmonton Oilers,2,4,2.1,1.77,0
2024-10-18,NHL,Chicago Blackhawks,San Jose Sharks,4,2,1.53,2.6,1
2024-10-18,NHL,Seattle Kraken,Philadelphia Flyers,6,4,1.71,2.2,1
2024-10-18,NHL,Pittsburgh Penguins,Carolina Hurricanes,1,4,2.45,1.59,0
2024-10-18,NHL,Winnipeg Jets,San Jose Sharks,8,3,1.25,4.2,1
2024-10-19,NHL,Winnipeg Jets,San Jose Sharks,8,3,1.25,4.2,1
2024-10-19,NHL,Pittsburgh Penguins,Carolina Hurricanes,1,4,2.45,1.59,0
2024-10-19,NHL,Dallas Stars,Edmonton Oilers,4,1,1.95,1.87,1
2024-10-19,NHL,Ottawa Senators,Tampa Bay Lightning,5,4,2.15,1.74,1
2024-10-19,NHL,Nashville Predators,Detroit Red Wings,2,5,1.5,2.65,0
2024-10-19,NHL,Philadelphia Flyers,Vancouver Canucks,0,3,2.25,1.67,0
2024-10-19,NHL,Columbus Blue Jackets,Minnesota Wild,1,3,2.5,1.56,0
2024-10-19,NHL,St. Louis Blues,Carolina Hurricanes,4,3,2.45,1.59,1
2024-10-19,NHL,Toronto Maple Leafs,New York Rangers,1,4,1.77,2.1,0
2024-10-19,NHL,Chicago Blackhawks,Buffalo Sabres,2,4,2.2,1.71,0
2024-10-20,NHL,Ottawa Senators,Tampa Bay Lightning,5,4,2.15,1.74,1
2024-10-20,NHL,Columbus Blue Jackets,Minnesota Wild,1,3,2.5,1.56,0
2024-10-20,NHL,Nashville Predators,Detroit Red Wings,2,5,1.5,2.65,0
2024-10-20,NHL,Dallas Stars,Edmonton Oilers,4,1,1.95,1.87,1
2024-10-20,NHL,Winnipeg Jets,Pittsburgh Penguins,6,3,1.71,2.2,1
2024-10-20,NHL,Philadelphia Flyers,Vancouver Canucks,0,3,2.25,1.67,0
2024-10-20,NHL,San Jose Sharks,Colorado Avalanche,1,4,3.3,1.36,0
2024-10-20,NHL,Anaheim Ducks,Los Angeles Kings,1,4,2.5,1.56,0
2024-10-20,NHL,Toronto Maple Leafs,New York Rangers,1,4,1.77,2.1,0
2024-10-20,NHL,St. Louis Blues,Carolina Hurricanes,4,3,2.45,1.59,1
2024-10-20,NHL,Chicago Blackhawks,Buffalo Sabres,2,4,2.2,1.71,0
2024-10-21,NHL,Toronto Maple Leafs,Tampa Bay Lightning,5,2,1.74,2.15,1
2024-10-21,NHL,San Jose Sharks,Colorado Avalanche,1,4,3.3,1.36,0
2024-10-21,NHL,Winnipeg Jets,Pittsburgh Penguins,6,3,1.71,2.2,1
2024-10-21,NHL,Anaheim Ducks,Los Angeles Kings,1,4,2.5,1.56,0
2024-10-22,NHL,Florida Panthers,Minnesota Wild,1,5,1.67,2.25,0
2024-10-22,NHL,Columbus Blue Jackets,Toronto Maple Leafs,6,2,2.7,1.49,1
2024-10-22,NHL,Montréal Canadiens,New York Rangers,2,7,3.05,1.4,0
2024-10-22,NHL,New York Islanders,Detroit Red Wings,0,1,1.59,2.45,0
2024-10-22,NHL,Philadelphia Flyers,Washington Capitals,1,4,1.71,2.2,0
2024-10-22,NHL,Buffalo Sabres,Dallas Stars,4,2,2.25,1.67,1
2024-10-22,NHL,Seattle Kraken,Colorado Avalanche,2,3,2.05,1.8,0
2024-10-22,NHL,Toronto Maple Leafs,Tampa Bay Lightning,5,2,1.74,2.15,1
2024-10-22,NHL,St. Louis Blues,Winnipeg Jets,2,3,2.2,1.71,0
2024-10-22,NHL,Chicago Blackhawks,Vancouver Canucks,3,6,2.5,1.56,0
2024-10-22,NHL,New Jersey Devils,Tampa Bay Lightning,5,8,1.63,2.35,0
2024-10-22,NHL,Nashville Predators,Boston Bruins,4,0,1.71,2.2,1
2024-10-22,NHL,Anaheim Ducks,San Jose Sharks,3,1,1.63,2.35,1
2024-10-22,NHL,Vegas Golden Knights,Los Angeles Kings,6,1,1.8,2.05,1
2024-10-22,NHL,Utah Mammoth,Ottawa Senators,0,4,1.83,2.0,0
2024-10-23,NHL,Philadelphia Flyers,Washington Capitals,1,4,1.71,2.2,0
2024-10-23,NHL,Buffalo Sabres,Dallas Stars,4,2,2.25,1.67,1
2024-10-23,NHL,New Jersey Devils,Tampa Bay Lightning,5,8,1.63,2.35,0
2024-10-23,NHL,Chicago Blackhawks,Vancouver Canucks,3,6,2.5,1.56,0
2024-10-23,NHL,St. Louis Blues,Winnipeg Jets,2,3,2.2,1.71,0
2024-10-23,NHL,New York Islanders,Detroit Red Wings,0,1,1.59,2.45,0
2024-10-23,NHL,Montréal Canadiens,New York Rangers,2,7,3.05,1.4,0
2024-10-23,NHL,Florida Panthers,Minnesota Wild,1,5,1.67,2.25,0
2024-10-23,NHL,Nashville Predators,Boston Bruins,4,0,1.71,2.2,1
2024-10-23,NHL,Columbus Blue Jackets,Toronto Maple Leafs,6,2,2.7,1.49,1
2024-10-23,NHL,Seattle Kraken,Colorado Avalanche,2,3,2.05,1.8,0
2024-10-23,NHL,Anaheim Ducks,San Jose Sharks,3,1,1.63,2.35,1
2024-10-23,NHL,Vegas Golden Knights,Los Angeles Kings,6,1,1.8,2.05,1
2024-10-23,NHL,Utah Mammoth,Ottawa Senators,0,4,1.83,2.0,0
2024-10-23,NHL,Washington Capitals,Philadelphia Flyers,6,3,1.67,2.25,1
2024-10-24,NHL,Washington Capitals,Philadelphia Flyers,6,3,1.67,2.25,1
2024-10-24,NHL,Detroit Red Wings,New Jersey Devils,5,3,2.5,1.56,1
2024-10-24,NHL,Los Angeles Kings,San Jose Sharks,3,2,1.31,3.6,1
2024-10-24,NHL,Tampa Bay Lightning,Minnesota Wild,2,4,1.63,2.35,0
2024-10-24,NHL,Boston Bruins,Dallas Stars,2,5,1.83,2.0,0
2024-10-24,NHL,Toronto Maple Leafs,St. Louis Blues,1,5,1.41,3.0,0
2024-10-24,NHL,Utah Mammoth,Colorado Avalanche,1,5,2.3,1.65,0
2024-10-24,NHL,Calgary Flames,Carolina Hurricanes,2,4,2.65,1.5,0
2024-10-24,NHL,New York Rangers,Florida Panthers,1,3,1.63,2.35,0
2024-10-25,NHL,Boston Bruins,Dallas Stars,2,5,1.83,2.0,0
2024-10-25,NHL,Detroit Red Wings,New Jersey Devils,5,3,2.5,1.56,1
2024-10-25,NHL,New York Rangers,Florida Panthers,1,3,1.63,2.35,0
2024-10-25,NHL,Tampa Bay Lightning,Minnesota Wild,2,4,1.63,2.35,0
2024-10-25,NHL,Toronto Maple Leafs,St. Louis Blues,1,5,1.41,3.0,0
2024-10-25,NHL,Los Angeles Kings,San Jose Sharks,3,2,1.31,3.6,1
2024-10-25,NHL,Utah Mammoth,Colorado Avalanche,1,5,2.3,1.65,0
2024-10-25,NHL,Calgary Flames,Carolina Hurricanes,2,4,2.65,1.5,0
2024-10-25,NHL,Edmonton Oilers,Pittsburgh Penguins,4,0,1.42,2.95,1
2024-10-25,NHL,Chicago Blackhawks,Nashville Predators,2,3,2.5,1.56,0
2024-10-25,NHL,Vegas Golden Knights,Ottawa Senators,6,4,1.71,2.2,1
2024-10-26,NHL,Vegas Golden Knights,Ottawa Senators,6,4,1.71,2.2,1
2024-10-26,NHL,Chicago Blackhawks,Nashville Predators,2,3,2.5,1.56,0
2024-10-26,NHL,Edmonton Oilers,Pittsburgh Penguins,4,0,1.42,2.95,1
2024-10-26,NHL,Buffalo Sabres,Detroit Red Wings,5,3,1.67,2.25,1
2024-10-26,NHL,Calgary Flames,Winnipeg Jets,3,5,2.15,1.74,0
2024-10-26,NHL,Los Angeles Kings,Utah Mammoth,3,2,1.67,2.25,1
2024-10-26,NHL,Philadelphia Flyers,Minnesota Wild,7,5,2.15,1.74,1
2024-10-26,NHL,Montréal Canadiens,St. Louis Blues,5,2,2.05,1.8,1
2024-10-26,NHL,Tampa Bay Lightning,Washington Capitals,3,0,1.61,2.4,1
2024-10-26,NHL,Seattle Kraken,Carolina Hurricanes,1,4,2.6,1.53,0
2024-10-26,NHL,New York Islanders,Florida Panthers,3,6,2.2,1.71,0
2024-10-26,NHL,New York Rangers,Anaheim Ducks,2,1,1.32,3.5,1
2024-10-26,NHL,Dallas Stars,Chicago Blackhawks,4,2,1.28,3.8,1
2024-10-26,NHL,Vancouver Canucks,Pittsburgh Penguins,4,3,1.48,2.75,1
2024-10-26,NHL,Vegas Golden Knights,San Jose Sharks,7,3,1.32,3.5,1
2024-10-27,NHL,New Jersey Devils,Anaheim Ducks,6,2,1.28,3.8,1
2024-10-27,NHL,Philadelphia Flyers,Montréal Canadiens,3,4,1.56,2.5,0
2024-10-27,NHL,Colorado Avalanche,Ottawa Senators,5,4,1.56,2.5,1
2024-10-27,NHL,Philadelphia Flyers,Minnesota Wild,7,5,2.15,1.74,1
2024-10-27,NHL,Calgary Flames,Winnipeg Jets,3,5,2.15,1.74,0
2024-10-27,NHL,Buffalo Sabres,Detroit Red Wings,5,3,1.67,2.25,1
2024-10-27,NHL,Montréal Canadiens,St. Louis Blues,5,2,2.05,1.8,1
2024-10-27,NHL,New York Rangers,Anaheim Ducks,2,1,1.32,3.5,1
2024-10-27,NHL,Tampa Bay Lightning,Washington Capitals,3,0,1.61,2.4,1
2024-10-27,NHL,Los Angeles Kings,Utah Mammoth,3,2,1.67,2.25,1
2024-10-27,NHL,Vancouver Canucks,Pittsburgh Penguins,4,3,1.48,2.75,1
2024-10-27,NHL,Seattle Kraken,Carolina Hurricanes,1,4,2.6,1.53,0
2024-10-27,NHL,New York Islanders,Florida Panthers,3,6,2.2,1.71,0
2024-10-27,NHL,Vegas Golden Knights,San Jose Sharks,7,3,1.32,3.5,1
2024-10-27,NHL,Dallas Stars,Chicago Blackhawks,4,2,1.28,3.8,1
2024-10-28,NHL,Colorado Avalanche,Ottawa Senators,5,4,1.56,2.5,1
2024-10-28,NHL,Philadelphia Flyers,Montréal Canadiens,3,4,1.56,2.5,0
2024-10-28,NHL,New Jersey Devils,Anaheim Ducks,6,2,1.28,3.8,1
2024-10-28,NHL,Buffalo Sabres,Florida Panthers,2,5,2.25,1.67,0
2024-10-28,NHL,Vegas Golden Knights,Calgary Flames,5,0,1.63,2.35,1
2024-10-28,NHL,Winnipeg Jets,Toronto Maple Leafs,4,6,1.95,1.87,0
2024-10-28,NHL,Columbus Blue Jackets,Edmonton Oilers,6,1,3.05,1.4,1
2024-10-28,NHL,Colorado Avalanche,Chicago Blackhawks,2,5,1.5,2.65,0
2024-10-29,NHL,Vegas Golden Knights,Calgary Flames,5,0,1.63,2.35,1
2024-10-29,NHL,Colorado Avalanche,Chicago Blackhawks,2,5,1.5,2.65,0
2024-10-29,NHL,Montréal Canadiens,Seattle Kraken,2,8,2.5,1.56,0
2024-10-29,NHL,Winnipeg Jets,Toronto Maple Leafs,4,6,1.95,1.87,0
2024-10-29,NHL,Boston Bruins,Philadelphia Flyers,0,2,1.63,2.35,0
2024-10-29,NHL,Pittsburgh Penguins,Minnesota Wild,3,5,2.0,1.83,0
2024-10-29,NHL,Buffalo Sabres,Florida Panthers,2,5,2.25,1.67,0
2024-10-29,NHL,Ottawa Senators,St. Louis Blues,8,1,1.54,2.55,1
2024-10-29,NHL,Columbus Blue Jackets,Edmonton Oilers,6,1,3.05,1.4,1
2024-10-29,NHL,New York Islanders,Anaheim Ducks,1,3,1.4,3.05,0
2024-10-29,NHL,Washington Capitals,New York Rangers,5,3,2.35,1.63,1
2024-10-29,NHL,San Jose Sharks,Los Angeles Kings,4,2,3.6,1.31,1
2024-10-30,NHL,Boston Bruins,Philadelphia Flyers,0,2,1.63,2.35,0
2024-10-30,NHL,New York Islanders,Anaheim Ducks,1,3,1.4,3.05,0
2024-10-30,NHL,Montréal Canadiens,Seattle Kraken,2,8,2.5,1.56,0
2024-10-30,NHL,Ottawa Senators,St. Louis Blues,8,1,1.54,2.55,1
2024-10-30,NHL,Pittsburgh Penguins,Minnesota Wild,3,5,2.0,1.83,0
2024-10-30,NHL,Washington Capitals,New York Rangers,5,3,2.35,1.63,1
2024-10-30,NHL,Detroit Red Wings,Winnipeg Jets,2,6,2.45,1.59,0
2024-10-30,NHL,Columbus Blue Jackets,New York Islanders,2,0,2.15,1.74,1
2024-10-30,NHL,Utah Mammoth,Calgary Flames,5,1,1.8,2.05,1
2024-10-30,NHL,Colorado Avalanche,Tampa Bay Lightning,2,5,1.95,1.87,0
2024-10-30,NHL,San Jose Sharks,Los Angeles Kings,4,2,3.6,1.31,1
2024-10-30,NHL,Vancouver Canucks,New Jersey Devils,0,6,1.83,2.0,0
2024-10-30,NHL,Los Angeles Kings,Vegas Golden Knights,6,3,2.15,1.74,1
2024-10-31,NHL,Columbus Blue Jackets,New York Islanders,2,0,2.15,1.74,1
2024-10-31,NHL,Colorado Avalanche,Tampa Bay Lightning,2,5,1.95,1.87,0
2024-10-31,NHL,Detroit Red Wings,Winnipeg Jets,2,6,2.45,1.59,0
2024-10-31,NHL,Philadelphia Flyers,St. Louis Blues,2,1,1.65,2.3,1
2024-10-31,NHL,Vancouver Canucks,New Jersey Devils,0,6,1.83,2.0,0
2024-10-31,NHL,Carolina Hurricanes,Boston Bruins,8,2,1.53,2.6,1
2024-10-31,NHL,Utah Mammoth,Calgary Flames,5,1,1.8,2.05,1
2024-10-31,NHL,Washington Capitals,Montréal Canadiens,6,3,1.44,2.9,1
2024-10-31,NHL,Los Angeles Kings,Vegas Golden Knights,6,3,2.15,1.74,1
2024-10-31,NHL,Toronto Maple Leafs,Seattle Kraken,4,1,1.48,2.75,1
2024-10-31,NHL,San Jose Sharks,Chicago Blackhawks,3,2,2.35,1.63,1
2024-10-31,NHL,Nashville Predators,Edmonton Oilers,1,5,1.74,2.15,0
2024-11-01,NHL,Carolina Hurricanes,Boston Bruins,8,2,1.53,2.6,1
2024-11-01,NHL,Toronto Maple Leafs,Seattle Kraken,4,1,1.48,2.75,1
2024-11-01,NHL,Philadelphia Flyers,St. Louis Blues,2,1,1.65,2.3,1
2024-11-01,NHL,Washington Capitals,Montréal Canadiens,6,3,1.44,2.9,1
2024-11-01,NHL,San Jose Sharks,Chicago Blackhawks,3,2,2.35,1.63,1
2024-11-01,NHL,Nashville Predators,Edmonton Oilers,1,5,1.74,2.15,0
2024-11-01,NHL,Dallas Stars,Florida Panthers,4,6,2.05,1.8,0
2024-11-01,NHL,Columbus Blue Jackets,Winnipeg Jets,2,6,2.3,1.65,0
2024-11-01,NHL,New York Rangers,Ottawa Senators,2,1,1.5,2.65,1
2024-11-01,NHL,Buffalo Sabres,New York Islanders,3,4,1.87,1.95,0
2024-11-01,NHL,Minnesota Wild,Tampa Bay Lightning,5,3,1.87,1.95,1
2024-11-01,NHL,Calgary Flames,New Jersey Devils,3,0,2.5,1.56,1
2024-11-02,NHL,Dallas Stars,Florida Panthers,4,6,2.05,1.8,0
2024-11-02,NHL,New York Rangers,Ottawa Senators,2,1,1.5,2.65,1
2024-11-02,NHL,Columbus Blue Jackets,Winnipeg Jets,2,6,2.3,1.65,0
2024-11-02,NHL,Buffalo Sabres,New York Islanders,3,4,1.87,1.95,0
2024-11-02,NHL,Minnesota Wild,Tampa Bay Lightning,5,3,1.87,1.95,1
2024-11-02,NHL,Calgary Flames,New Jersey Devils,3,0,2.5,1.56,1
2024-11-02,NHL,Detroit Red Wings,Buffalo Sabres,2,1,1.87,1.95,1
2024-11-02,NHL,Philadelphia Flyers,Boston Bruins,0,3,2.15,1.74,0
2024-11-02,NHL,Washington Capitals,Columbus Blue Jackets,7,2,1.36,3.25,1
2024-11-02,NHL,St. Louis Blues,Toronto Maple Leafs,4,2,2.75,1.48,1
2024-11-02,NHL,Ottawa Senators,Seattle Kraken,3,0,1.8,2.05,1
2024-11-02,NHL,Pittsburgh Penguins,Montréal Canadiens,3,1,1.54,2.55,1
2024-11-02,NHL,Florida Panthers,Dallas Stars,4,2,1.91,1.91,1
2024-11-02,NHL,Nashville Predators,Colorado Avalanche,5,2,1.77,2.1,1
2024-11-02,NHL,San Jose Sharks,Vancouver Canucks,2,3,3.35,1.35,0
2024-11-03,NHL,New York Rangers,New York Islanders,5,2,1.53,2.6,1
2024-11-03,NHL,Winnipeg Jets,Tampa Bay Lightning,7,4,1.77,2.1,1
2024-11-03,NHL,Washington Capitals,Columbus Blue Jackets,7,2,1.36,3.25,1
2024-11-03,NHL,Florida Panthers,Dallas Stars,4,2,1.91,1.91,1
2024-11-03,NHL,Philadelphia Flyers,Boston Bruins,0,3,2.15,1.74,0
2024-11-03,NHL,Pittsburgh Penguins,Montréal Canadiens,3,1,1.54,2.55,1
2024-11-03,NHL,Detroit Red Wings,Buffalo Sabres,2,1,1.87,1.95,1
2024-11-03,NHL,Ottawa Senators,Seattle Kraken,3,0,1.8,2.05,1
2024-11-03,NHL,Anaheim Ducks,Chicago Blackhawks,2,4,1.77,2.1,0
2024-11-03,NHL,Calgary Flames,Edmonton Oilers,2,4,2.35,1.63,0
2024-11-03,NHL,Boston Bruins,Seattle Kraken,2,0,1.56,2.5,1
2024-11-03,NHL,Nashville Predators,Colorado Avalanche,5,2,1.77,2.1,1
2024-11-03,NHL,Carolina Hurricanes,Washington Capitals,4,2,1.36,3.25,1
2024-11-03,NHL,St. Louis Blues,Toronto Maple Leafs,4,2,2.75,1.48,1
2024-11-03,NHL,San Jose Sharks,Vancouver Canucks,2,3,3.35,1.35,0
2024-11-04,NHL,Nashville Predators,Los Angeles Kings,0,3,1.71,2.2,0
2024-11-04,NHL,Edmonton Oilers,New Jersey Devils,0,3,2.15,1.74,0
2024-11-04,NHL,Winnipeg Jets,Tampa Bay Lightning,7,4,1.77,2.1,1
2024-11-04,NHL,Boston Bruins,Seattle Kraken,2,0,1.56,2.5,1
2024-11-04,NHL,Calgary Flames,Edmonton Oilers,2,4,2.35,1.63,0
2024-11-04,NHL,Anaheim Ducks,Chicago Blackhawks,2,4,1.77,2.1,0
2024-11-04,NHL,Carolina Hurricanes,Washington Capitals,4,2,1.36,3.25,1
2024-11-04,NHL,New York Rangers,New York Islanders,5,2,1.53,2.6,1
2024-11-05,NHL,Nashville Predators,Los Angeles Kings,0,3,1.71,2.2,0
2024-11-05,NHL,Carolina Hurricanes,Philadelphia Flyers,6,4,1.31,3.6,1
2024-11-05,NHL,Colorado Avalanche,Seattle Kraken,6,3,1.54,2.55,1
2024-11-05,NHL,Buffalo Sabres,Ottawa Senators,5,1,1.95,1.87,1
2024-11-05,NHL,Edmonton Oilers,New Jersey Devils,0,3,2.15,1.74,0
2024-11-05,NHL,Anaheim Ducks,Vancouver Canucks,1,5,3.05,1.4,0
2024-11-05,NHL,St. Louis Blues,Tampa Bay Lightning,3,2,2.45,1.59,1
2024-11-05,NHL,Winnipeg Jets,Utah Mammoth,3,0,1.44,2.85,1
2024-11-05,NHL,Minnesota Wild,Los Angeles Kings,1,5,1.56,2.5,0
2024-11-05,NHL,Toronto Maple Leafs,Boston Bruins,4,0,1.8,2.05,1
2024-11-06,NHL,Carolina Hurricanes,Philadelphia Flyers,6,4,1.31,3.6,1
