date,league,home,away,hs,as,home_odds,away_odds,home_won
2024-05-11,MLB,Tampa Bay Rays,New York Yankees,0,2,2.1,1.77,0
2024-05-11,MLB,Toronto Blue Jays,Minnesota Twins,2,3,1.87,1.95,0
2024-05-11,MLB,New York Mets,Atlanta Braves,2,4,2.25,1.67,0
2024-05-11,MLB,Colorado Rockies,Texas Rangers,4,2,2.55,1.54,1
2024-05-11,MLB,Miami Marlins,Philadelphia Phillies,2,8,2.65,1.5,0
2024-05-11,MLB,Boston Red Sox,Washington Nationals,1,5,1.44,2.85,0
2024-05-11,MLB,Chicago White Sox,Cleveland Guardians,6,3,1.83,2.0,1
2024-05-11,MLB,Los Angeles Angels,Kansas City Royals,1,2,2.05,1.8,0
2024-05-11,MLB,Milwaukee Brewers,St. Louis Cardinals,11,2,1.8,2.05,1
2024-05-11,MLB,San Francisco Giants,Cincinnati Reds,2,4,1.67,2.25,0
2024-05-11,MLB,San Diego Padres,Los Angeles Dodgers,2,1,2.5,1.56,1
2024-05-11,MLB,Seattle Mariners,Athletics,8,1,1.63,2.35,1
2024-05-11,MLB,Boston Red Sox,Washington Nationals,4,2,1.63,2.35,1
2024-05-11,MLB,Toronto Blue Jays,Minnesota Twins,10,8,1.67,2.25,1
2024-05-11,MLB,Pittsburgh Pirates,Chicago Cubs,10,9,1.95,1.87,1
2024-05-11,MLB,New York Mets,Atlanta Braves,1,4,2.3,1.65,0
2024-05-11,MLB,Miami Marlins,Philadelphia Phillies,3,8,2.1,1.77,0
2024-05-11,MLB,Colorado Rockies,Texas Rangers,8,3,2.3,1.65,1
2024-05-11,MLB,Milwaukee Brewers,St. Louis Cardinals,5,3,1.54,2.55,1
2024-05-11,MLB,San Diego Padres,Los Angeles Dodgers,0,5,2.25,1.67,0
2024-05-11,MLB,Detroit Tigers,Houston Astros,8,2,1.63,2.35,1
2024-05-11,MLB,Tampa Bay Rays,New York Yankees,7,2,1.91,1.91,1
2024-05-11,MLB,Seattle Mariners,Athletics,1,8,1.43,2.9,0
2024-05-11,MLB,Los Angeles Angels,Kansas City Royals,9,3,2.45,1.59,1
2024-05-11,MLB,Chicago White Sox,Cleveland Guardians,3,1,2.45,1.59,1
2024-05-11,MLB,San Francisco Giants,Cincinnati Reds,5,1,2.25,1.67,1
2024-05-12,MLB,Pittsburgh Pirates,Chicago Cubs,10,9,1.95,1.87,1
2024-05-12,MLB,Boston Red Sox,Washington Nationals,4,2,1.63,2.35,1
2024-05-12,MLB,Toronto Blue Jays,Minnesota Twins,10,8,1.67,2.25,1
2024-05-12,MLB,New York Mets,Atlanta Braves,1,4,2.3,1.65,0
2024-05-12,MLB,Tampa Bay Rays,New York Yankees,7,2,1.91,1.91,1
2024-05-12,MLB,Miami Marlins,Philadelphia Phillies,3,8,2.1,1.77,0
2024-05-12,MLB,Detroit Tigers,Houston Astros,8,2,1.63,2.35,1
2024-05-12,MLB,Milwaukee Brewers,St. Louis Cardinals,5,3,1.54,2.55,1
2024-05-12,MLB,Chicago White Sox,Cleveland Guardians,3,1,2.45,1.59,1
2024-05-12,MLB,San Francisco Giants,Cincinnati Reds,5,1,2.25,1.67,1
2024-05-12,MLB,San Diego Padres,Los Angeles Dodgers,0,5,2.25,1.67,0
2024-05-12,MLB,Colorado Rockies,Texas Rangers,8,3,2.3,1.65,1
2024-05-12,MLB,Los Angeles Angels,Kansas City Royals,9,3,2.45,1.59,1
2024-05-12,MLB,Seattle Mariners,Athletics,1,8,1.43,2.9,0
2024-05-12,MLB,Baltimore Orioles,Arizona Diamondbacks,2,9,1.77,2.1,0
2024-05-12,MLB,Detroit Tigers,Houston Astros,3,9,1.83,2.0,0
2024-05-12,MLB,Toronto Blue Jays,Minnesota Twins,1,5,2.0,1.83,0
2024-05-12,MLB,Boston Red Sox,Washington Nationals,3,2,1.71,2.2,1
2024-05-12,MLB,Tampa Bay Rays,New York Yankees,6,10,2.25,1.67,0
2024-05-12,MLB,Chicago White Sox,Cleveland Guardians,0,7,2.4,1.61,0
2024-05-12,MLB,New York Mets,Atlanta Braves,4,3,1.91,1.91,1
2024-05-12,MLB,Milwaukee Brewers,St. Louis Cardinals,3,4,1.63,2.35,0
2024-05-12,MLB,Seattle Mariners,Athletics,8,4,1.43,2.9,1
2024-05-12,MLB,San Diego Padres,Los Angeles Dodgers,4,0,1.91,1.91,1
2024-05-12,MLB,Colorado Rockies,Texas Rangers,3,1,2.3,1.65,1
2024-05-12,MLB,Los Angeles Angels,Kansas City Royals,2,4,1.91,1.91,0
2024-05-13,MLB,Baltimore Orioles,Arizona Diamondbacks,2,9,1.77,2.1,0
2024-05-13,MLB,Boston Red Sox,Washington Nationals,3,2,1.71,2.2,1
2024-05-13,MLB,Chicago White Sox,Cleveland Guardians,0,7,2.4,1.61,0
2024-05-13,MLB,Detroit Tigers,Houston Astros,3,9,1.83,2.0,0
2024-05-13,MLB,Milwaukee Brewers,St. Louis Cardinals,3,4,1.63,2.35,0
2024-05-13,MLB,Toronto Blue Jays,Minnesota Twins,1,5,2.0,1.83,0
2024-05-13,MLB,Tampa Bay Rays,New York Yankees,6,10,2.25,1.67,0
2024-05-13,MLB,Colorado Rockies,Texas Rangers,3,1,2.3,1.65,1
2024-05-13,MLB,Detroit Tigers,Miami Marlins,6,5,1.56,2.5,1
2024-05-13,MLB,Atlanta Braves,Chicago Cubs,2,0,1.67,2.25,1
2024-05-13,MLB,Boston Red Sox,Tampa Bay Rays,3,5,1.83,2.0,0
2024-05-13,MLB,Houston Astros,Athletics,9,2,1.54,2.55,1
2024-05-13,MLB,Arizona Diamondbacks,Cincinnati Reds,6,5,1.61,2.4,1
2024-05-13,MLB,Texas Rangers,Cleveland Guardians,0,7,1.91,1.91,0
2024-05-13,MLB,San Diego Padres,Colorado Rockies,4,5,1.45,2.8,0
2024-05-13,MLB,Milwaukee Brewers,Pittsburgh Pirates,6,8,1.71,2.2,0
2024-05-13,MLB,Seattle Mariners,Kansas City Royals,6,2,1.65,2.3,1
2024-05-13,MLB,Los Angeles Angels,St. Louis Cardinals,5,10,1.95,1.87,0
2024-05-13,MLB,Los Angeles Angels,Kansas City Royals,2,4,1.91,1.91,0
2024-05-13,MLB,San Diego Padres,Los Angeles Dodgers,4,0,1.91,1.91,1
2024-05-13,MLB,Seattle Mariners,Athletics,8,4,1.43,2.9,1
2024-05-13,MLB,New York Mets,Atlanta Braves,4,3,1.91,1.91,1
2024-05-14,MLB,Texas Rangers,Cleveland Guardians,0,7,1.91,1.91,0
2024-05-14,MLB,Atlanta Braves,Chicago Cubs,2,0,1.67,2.25,1
2024-05-14,MLB,Detroit Tigers,Miami Marlins,6,5,1.56,2.5,1
2024-05-14,MLB,Milwaukee Brewers,Pittsburgh Pirates,6,8,1.71,2.2,0
2024-05-14,MLB,Boston Red Sox,Tampa Bay Rays,3,5,1.83,2.0,0
2024-05-14,MLB,Houston Astros,Athletics,9,2,1.54,2.55,1
2024-05-14,MLB,Los Angeles Angels,St. Louis Cardinals,5,10,1.95,1.87,0
2024-05-14,MLB,Arizona Diamondbacks,Cincinnati Reds,6,5,1.61,2.4,1
2024-05-14,MLB,San Diego Padres,Colorado Rockies,4,5,1.45,2.8,0
2024-05-14,MLB,Chicago White Sox,Washington Nationals,3,6,1.91,1.91,0
2024-05-14,MLB,Seattle Mariners,Kansas City Royals,6,2,1.65,2.3,1
2024-05-14,MLB,New York Mets,Philadelphia Phillies,0,4,2.2,1.71,0
2024-05-14,MLB,Atlanta Braves,Chicago Cubs,7,0,1.49,2.7,1
2024-05-14,MLB,Milwaukee Brewers,Pittsburgh Pirates,4,3,1.63,2.35,1
2024-05-14,MLB,Minnesota Twins,New York Yankees,1,5,1.95,1.87,0
2024-05-14,MLB,Chicago White Sox,Washington Nationals,4,0,2.0,1.83,1
2024-05-14,MLB,Los Angeles Angels,St. Louis Cardinals,6,7,2.25,1.67,0
2024-05-14,MLB,Arizona Diamondbacks,Cincinnati Reds,2,6,1.87,1.95,0
2024-05-14,MLB,San Diego Padres,Colorado Rockies,3,6,1.33,3.4,0
2024-05-14,MLB,Seattle Mariners,Kansas City Royals,2,4,1.63,2.35,0
2024-05-14,MLB,San Francisco Giants,Los Angeles Dodgers,2,10,2.55,1.54,0
2024-05-14,MLB,Texas Rangers,Cleveland Guardians,4,7,1.83,2.0,0
2024-05-15,MLB,New York Mets,Philadelphia Phillies,0,4,2.2,1.71,0
2024-05-15,MLB,Chicago White Sox,Washington Nationals,3,6,1.91,1.91,0
2024-05-15,MLB,Atlanta Braves,Chicago Cubs,7,0,1.49,2.7,1
2024-05-15,MLB,Milwaukee Brewers,Pittsburgh Pirates,4,3,1.63,2.35,1
2024-05-15,MLB,Minnesota Twins,New York Yankees,1,5,1.95,1.87,0
2024-05-15,MLB,Chicago White Sox,Washington Nationals,4,0,2.0,1.83,1
2024-05-15,MLB,Texas Rangers,Cleveland Guardians,4,7,1.83,2.0,0
2024-05-15,MLB,Los Angeles Angels,St. Louis Cardinals,6,7,2.25,1.67,0
2024-05-15,MLB,Arizona Diamondbacks,Cincinnati Reds,2,6,1.87,1.95,0
2024-05-15,MLB,Seattle Mariners,Kansas City Royals,2,4,1.63,2.35,0
2024-05-15,MLB,San Francisco Giants,Los Angeles Dodgers,2,10,2.55,1.54,0
2024-05-15,MLB,San Diego Padres,Colorado Rockies,3,6,1.33,3.4,0
2024-05-15,MLB,Detroit Tigers,Miami Marlins,0,2,1.63,2.35,0
2024-05-15,MLB,Baltimore Orioles,Toronto Blue Jays,3,2,1.74,2.15,1
2024-05-15,MLB,Chicago White Sox,Washington Nationals,2,0,1.59,2.45,1
2024-05-15,MLB,Arizona Diamondbacks,Cincinnati Reds,2,1,1.65,2.3,1
2024-05-15,MLB,Seattle Mariners,Kansas City Royals,4,2,1.67,2.25,1
2024-05-15,MLB,San Diego Padres,Colorado Rockies,0,8,1.4,3.05,0
2024-05-15,MLB,Milwaukee Brewers,Pittsburgh Pirates,10,2,1.67,2.25,1
2024-05-15,MLB,Philadelphia Phillies,New York Mets,10,5,1.5,2.65,1
2024-05-15,MLB,Minnesota Twins,New York Yankees,0,4,1.71,2.2,0
2024-05-15,MLB,Boston Red Sox,Tampa Bay Rays,3,4,1.74,2.15,0
2024-05-15,MLB,Atlanta Braves,Chicago Cubs,1,7,1.53,2.6,0
2024-05-15,MLB,Texas Rangers,Cleveland Guardians,4,0,1.53,2.6,1
2024-05-15,MLB,Houston Astros,Athletics,3,0,1.4,3.05,1
2024-05-15,MLB,Los Angeles Angels,St. Louis Cardinals,7,2,2.0,1.83,1
2024-05-15,MLB,San Francisco Giants,Los Angeles Dodgers,4,1,2.2,1.71,1
2024-05-16,MLB,Arizona Diamondbacks,Cincinnati Reds,2,1,1.65,2.3,1
2024-05-16,MLB,Milwaukee Brewers,Pittsburgh Pirates,10,2,1.67,2.25,1
2024-05-16,MLB,Detroit Tigers,Miami Marlins,0,2,1.63,2.35,0
2024-05-16,MLB,Chicago White Sox,Washington Nationals,2,0,1.59,2.45,1
2024-05-16,MLB,Baltimore Orioles,Toronto Blue Jays,3,2,1.74,2.15,1
2024-05-16,MLB,San Diego Padres,Colorado Rockies,0,8,1.4,3.05,0
2024-05-16,MLB,Philadelphia Phillies,New York Mets,10,5,1.5,2.65,1
2024-05-16,MLB,Seattle Mariners,Kansas City Royals,4,2,1.67,2.25,1
2024-05-16,MLB,Boston Red Sox,Tampa Bay Rays,3,4,1.74,2.15,0
2024-05-16,MLB,Atlanta Braves,Chicago Cubs,1,7,1.53,2.6,0
2024-05-16,MLB,Minnesota Twins,New York Yankees,0,4,1.71,2.2,0
2024-05-16,MLB,Texas Rangers,Cleveland Guardians,4,0,1.53,2.6,1
2024-05-16,MLB,Los Angeles Angels,St. Louis Cardinals,7,2,2.0,1.83,1
2024-05-16,MLB,Houston Astros,Athletics,3,0,1.4,3.05,1
2024-05-16,MLB,San Francisco Giants,Los Angeles Dodgers,4,1,2.2,1.71,1
2024-05-16,MLB,Boston Red Sox,Tampa Bay Rays,5,7,1.91,1.91,0
2024-05-16,MLB,Minnesota Twins,New York Yankees,0,5,1.87,1.95,0
2024-05-16,MLB,Los Angeles Dodgers,Cincinnati Reds,2,7,1.31,3.6,0
2024-05-16,MLB,Houston Astros,Athletics,8,1,1.49,2.7,1
2024-05-16,MLB,Chicago Cubs,Pittsburgh Pirates,4,5,1.8,2.05,0
2024-05-17,MLB,Minnesota Twins,New York Yankees,0,5,1.87,1.95,0
2024-05-17,MLB,Boston Red Sox,Tampa Bay Rays,5,7,1.91,1.91,0
2024-05-17,MLB,Houston Astros,Athletics,8,1,1.49,2.7,1
2024-05-17,MLB,Chicago Cubs,Pittsburgh Pirates,4,5,1.8,2.05,0
2024-05-17,MLB,Los Angeles Dodgers,Cincinnati Reds,2,7,1.31,3.6,0
2024-05-17,MLB,Chicago Cubs,Pittsburgh Pirates,3,9,1.95,1.87,0
2024-05-17,MLB,Texas Rangers,Los Angeles Angels,3,9,1.54,2.55,0
2024-05-17,MLB,Kansas City Royals,Athletics,6,2,1.49,2.7,1
2024-05-17,MLB,Baltimore Orioles,Seattle Mariners,9,2,1.77,2.1,1
2024-05-17,MLB,Cleveland Guardians,Minnesota Twins,3,2,1.8,2.05,1
2024-05-17,MLB,Philadelphia Phillies,Washington Nationals,4,2,1.42,2.95,1
2024-05-17,MLB,Atlanta Braves,San Diego Padres,1,3,1.45,2.8,0
2024-05-17,MLB,Miami Marlins,New York Mets,8,0,2.05,1.8,1
2024-05-17,MLB,Arizona Diamondbacks,Detroit Tigers,0,13,2.15,1.74,0
2024-05-17,MLB,St. Louis Cardinals,Boston Red Sox,10,6,1.91,1.91,1
2024-05-17,MLB,Toronto Blue Jays,Tampa Bay Rays,3,4,1.61,2.4,0
2024-05-17,MLB,Los Angeles Dodgers,Cincinnati Reds,7,3,1.53,2.6,1
2024-05-17,MLB,New York Yankees,Chicago White Sox,4,2,1.34,3.35,1
2024-05-17,MLB,Houston Astros,Milwaukee Brewers,5,4,1.91,1.91,1
2024-05-17,MLB,San Francisco Giants,Colorado Rockies,10,5,1.74,2.15,1
2024-05-18,MLB,Chicago Cubs,Pittsburgh Pirates,3,9,1.95,1.87,0
2024-05-18,MLB,Miami Marlins,New York Mets,8,0,2.05,1.8,1
2024-05-18,MLB,Baltimore Orioles,Seattle Mariners,9,2,1.77,2.1,1
2024-05-18,MLB,Philadelphia Phillies,Washington Nationals,4,2,1.42,2.95,1
2024-05-18,MLB,Cleveland Guardians,Minnesota Twins,3,2,1.8,2.05,1
2024-05-18,MLB,Toronto Blue Jays,Tampa Bay Rays,3,4,1.61,2.4,0
2024-05-18,MLB,New York Yankees,Chicago White Sox,4,2,1.34,3.35,1
2024-05-18,MLB,Kansas City Royals,Athletics,6,2,1.49,2.7,1
2024-05-18,MLB,Los Angeles Dodgers,Cincinnati Reds,7,3,1.53,2.6,1
2024-05-18,MLB,Texas Rangers,Los Angeles Angels,3,9,1.54,2.55,0
2024-05-18,MLB,Arizona Diamondbacks,Detroit Tigers,0,13,2.15,1.74,0
2024-05-18,MLB,Atlanta Braves,San Diego Padres,1,3,1.45,2.8,0
2024-05-18,MLB,Houston Astros,Milwaukee Brewers,5,4,1.91,1.91,1
2024-05-18,MLB,St. Louis Cardinals,Boston Red Sox,10,6,1.91,1.91,1
2024-05-18,MLB,San Francisco Giants,Colorado Rockies,10,5,1.74,2.15,1
2024-05-18,MLB,New York Yankees,Chicago White Sox,6,1,1.33,3.4,1
2024-05-18,MLB,Houston Astros,Milwaukee Brewers,2,4,1.59,2.45,0
2024-05-18,MLB,St. Louis Cardinals,Boston Red Sox,7,2,2.0,1.83,1
2024-05-18,MLB,Los Angeles Dodgers,Cincinnati Reds,4,0,1.5,2.65,1
2024-05-18,MLB,Kansas City Royals,Athletics,5,3,1.5,2.65,1
2024-05-18,MLB,Chicago Cubs,Pittsburgh Pirates,1,0,1.49,2.7,1
2024-05-18,MLB,Toronto Blue Jays,Tampa Bay Rays,4,5,1.67,2.25,0
2024-05-18,MLB,Baltimore Orioles,Seattle Mariners,3,4,1.74,2.15,0
2024-05-18,MLB,San Francisco Giants,Colorado Rockies,14,4,1.59,2.45,1
2024-05-18,MLB,Arizona Diamondbacks,Detroit Tigers,3,8,1.67,2.25,0
2024-05-18,MLB,Cleveland Guardians,Minnesota Twins,11,4,2.1,1.77,1
2024-05-19,MLB,Baltimore Orioles,Seattle Mariners,6,3,1.67,2.25,1
2024-05-19,MLB,New York Yankees,Chicago White Sox,7,2,1.33,3.45,1
2024-05-19,MLB,St. Louis Cardinals,Boston Red Sox,3,11,2.05,1.8,0
2024-05-19,MLB,New York Yankees,Chicago White Sox,6,1,1.33,3.4,1
2024-05-19,MLB,Philadelphia Phillies,Washington Nationals,11,5,1.43,2.9,1
2024-05-19,MLB,Baltimore Orioles,Seattle Mariners,3,4,1.74,2.15,0
2024-05-19,MLB,Chicago Cubs,Pittsburgh Pirates,1,0,1.49,2.7,1
2024-05-19,MLB,Toronto Blue Jays,Tampa Bay Rays,5,2,1.87,1.95,1
2024-05-19,MLB,Cleveland Guardians,Minnesota Twins,5,2,1.87,1.95,1
2024-05-19,MLB,Toronto Blue Jays,Tampa Bay Rays,4,5,1.67,2.25,0
2024-05-19,MLB,Miami Marlins,New York Mets,3,7,2.2,1.71,0
2024-05-19,MLB,St. Louis Cardinals,Boston Red Sox,7,2,2.0,1.83,1
2024-05-19,MLB,Los Angeles Dodgers,Cincinnati Reds,4,0,1.5,2.65,1
2024-05-19,MLB,Houston Astros,Milwaukee Brewers,2,4,1.59,2.45,0
2024-05-19,MLB,Kansas City Royals,Athletics,5,3,1.5,2.65,1
2024-05-19,MLB,San Francisco Giants,Colorado Rockies,14,4,1.59,2.45,1
2024-05-19,MLB,Arizona Diamondbacks,Detroit Tigers,3,8,1.67,2.25,0
2024-05-19,MLB,Houston Astros,Milwaukee Brewers,9,4,1.74,2.15,1
2024-05-19,MLB,Kansas City Royals,Athletics,8,4,1.59,2.45,1
2024-05-19,MLB,Cleveland Guardians,Minnesota Twins,11,4,2.1,1.77,1
2024-05-19,MLB,Chicago Cubs,Pittsburgh Pirates,2,3,1.8,2.05,0
2024-05-19,MLB,Arizona Diamondbacks,Detroit Tigers,6,4,1.71,2.2,1
2024-05-19,MLB,San Francisco Giants,Colorado Rockies,4,1,1.45,2.8,1
2024-05-19,MLB,Atlanta Braves,San Diego Padres,1,9,1.83,2.0,0
2024-05-19,MLB,Texas Rangers,Los Angeles Angels,1,4,1.63,2.35,0
2024-05-20,MLB,St. Louis Cardinals,Boston Red Sox,3,11,2.05,1.8,0
2024-05-20,MLB,Cleveland Guardians,Minnesota Twins,5,2,1.87,1.95,1
2024-05-20,MLB,Philadelphia Phillies,Washington Nationals,11,5,1.43,2.9,1
2024-05-20,MLB,Baltimore Orioles,Seattle Mariners,6,3,1.67,2.25,1
2024-05-20,MLB,New York Yankees,Chicago White Sox,7,2,1.33,3.45,1
2024-05-20,MLB,Houston Astros,Milwaukee Brewers,9,4,1.74,2.15,1
2024-05-20,MLB,Miami Marlins,New York Mets,3,7,2.2,1.71,0
2024-05-20,MLB,Kansas City Royals,Athletics,8,4,1.59,2.45,1
2024-05-20,MLB,Toronto Blue Jays,Tampa Bay Rays,5,2,1.87,1.95,1
2024-05-20,MLB,Chicago Cubs,Pittsburgh Pirates,2,3,1.8,2.05,0
2024-05-20,MLB,San Francisco Giants,Colorado Rockies,4,1,1.45,2.8,1
2024-05-20,MLB,Texas Rangers,Los Angeles Angels,1,4,1.63,2.35,0
2024-05-20,MLB,Arizona Diamondbacks,Detroit Tigers,6,4,1.71,2.2,1
2024-05-20,MLB,Atlanta Braves,San Diego Padres,5,6,1.42,2.95,0
2024-05-20,MLB,Atlanta Braves,San Diego Padres,1,9,1.83,2.0,0
2024-05-20,MLB,Cleveland Guardians,New York Mets,3,1,1.8,2.05,1
2024-05-20,MLB,Washington Nationals,Minnesota Twins,12,3,2.3,1.65,1
2024-05-20,MLB,New York Yankees,Seattle Mariners,4,5,1.71,2.2,0
2024-05-20,MLB,Tampa Bay Rays,Boston Red Sox,0,5,1.8,2.05,0
2024-05-20,MLB,Toronto Blue Jays,Chicago White Sox,9,3,1.49,2.7,1
2024-05-20,MLB,Atlanta Braves,San Diego Padres,3,0,1.83,2.0,1
2024-05-20,MLB,Kansas City Royals,Detroit Tigers,8,3,1.87,1.95,1
2024-05-20,MLB,St. Louis Cardinals,Baltimore Orioles,6,3,1.83,2.0,1
2024-05-20,MLB,Houston Astros,Los Angeles Angels,7,9,1.45,2.8,0
2024-05-20,MLB,Los Angeles Dodgers,Arizona Diamondbacks,6,4,1.42,2.95,1
2024-05-21,MLB,Atlanta Braves,San Diego Padres,5,6,1.42,2.95,0
2024-05-21,MLB,Cleveland Guardians,New York Mets,3,1,1.8,2.05,1
2024-05-21,MLB,Washington Nationals,Minnesota Twins,12,3,2.3,1.65,1
2024-05-21,MLB,Atlanta Braves,San Diego Padres,3,0,1.83,2.0,1
2024-05-21,MLB,Toronto Blue Jays,Chicago White Sox,9,3,1.49,2.7,1
2024-05-21,MLB,Tampa Bay Rays,Boston Red Sox,0,5,1.8,2.05,0
2024-05-21,MLB,Kansas City Royals,Detroit Tigers,8,3,1.87,1.95,1
2024-05-21,MLB,Houston Astros,Los Angeles Angels,7,9,1.45,2.8,0
2024-05-21,MLB,St. Louis Cardinals,Baltimore Orioles,6,3,1.83,2.0,1
2024-05-21,MLB,New York Yankees,Seattle Mariners,4,5,1.71,2.2,0
2024-05-21,MLB,Los Angeles Dodgers,Arizona Diamondbacks,6,4,1.42,2.95,1
2024-05-21,MLB,Philadelphia Phillies,Texas Rangers,5,2,1.59,2.45,1
2024-05-21,MLB,Cincinnati Reds,San Diego Padres,2,0,2.05,1.8,1
2024-05-21,MLB,Miami Marlins,Milwaukee Brewers,5,7,2.15,1.74,0
2024-05-21,MLB,Tampa Bay Rays,Boston Red Sox,2,5,1.71,2.2,0
2024-05-21,MLB,New York Yankees,Seattle Mariners,3,6,1.61,2.4,0
2024-05-21,MLB,Washington Nationals,Minnesota Twins,0,10,2.55,1.54,0
2024-05-21,MLB,Toronto Blue Jays,Chicago White Sox,0,5,1.5,2.65,0
2024-05-21,MLB,Athletics,Colorado Rockies,5,4,1.77,2.1,1
2024-05-21,MLB,Cleveland Guardians,New York Mets,7,6,1.8,2.05,1
2024-05-21,MLB,Kansas City Royals,Detroit Tigers,10,3,1.87,1.95,1
2024-05-21,MLB,Los Angeles Dodgers,Arizona Diamondbacks,3,7,1.63,2.35,0
2024-05-22,MLB,Miami Marlins,Milwaukee Brewers,5,7,2.15,1.74,0
2024-05-22,MLB,Tampa Bay Rays,Boston Red Sox,2,5,1.71,2.2,0
2024-05-22,MLB,Cleveland Guardians,New York Mets,7,6,1.8,2.05,1
2024-05-22,MLB,Philadelphia Phillies,Texas Rangers,5,2,1.59,2.45,1
2024-05-22,MLB,Washington Nationals,Minnesota Twins,0,10,2.55,1.54,0
2024-05-22,MLB,Cincinnati Reds,San Diego Padres,2,0,2.05,1.8,1
2024-05-22,MLB,New York Yankees,Seattle Mariners,3,6,1.61,2.4,0
2024-05-22,MLB,Toronto Blue Jays,Chicago White Sox,0,5,1.5,2.65,0
2024-05-22,MLB,Athletics,Colorado Rockies,5,4,1.77,2.1,1
2024-05-22,MLB,Los Angeles Dodgers,Arizona Diamondbacks,3,7,1.63,2.35,0
2024-05-22,MLB,Kansas City Royals,Detroit Tigers,10,3,1.87,1.95,1
2024-05-22,MLB,Cleveland Guardians,New York Mets,6,3,1.91,1.91,1
2024-05-22,MLB,Tampa Bay Rays,Boston Red Sox,5,8,1.71,2.2,0
2024-05-22,MLB,Houston Astros,Los Angeles Angels,1,2,1.5,2.65,0
2024-05-22,MLB,Toronto Blue Jays,Chicago White Sox,9,2,1.42,2.95,1
2024-05-22,MLB,St. Louis Cardinals,Baltimore Orioles,3,1,2.4,1.61,1
2024-05-22,MLB,Philadelphia Phillies,Texas Rangers,11,4,1.8,2.05,1
2024-05-22,MLB,Washington Nationals,Minnesota Twins,2,3,2.1,1.77,0
2024-05-22,MLB,New York Yankees,Seattle Mariners,7,3,1.65,2.3,1
2024-05-22,MLB,Cincinnati Reds,San Diego Padres,3,7,2.05,1.8,0
2024-05-22,MLB,Miami Marlins,Milwaukee Brewers,1,0,2.1,1.77,1
2024-05-22,MLB,St. Louis Cardinals,Baltimore Orioles,5,4,2.1,1.77,1
2024-05-22,MLB,Los Angeles Dodgers,Arizona Diamondbacks,0,6,1.34,3.35,0
2024-05-22,MLB,Kansas City Royals,Detroit Tigers,8,3,2.0,1.83,1
2024-05-22,MLB,Chicago Cubs,Atlanta Braves,2,9,2.1,1.77,0
2024-05-23,MLB,Washington Nationals,Minnesota Twins,2,3,2.1,1.77,0
2024-05-23,MLB,Cincinnati Reds,San Diego Padres,3,7,2.05,1.8,0
2024-05-23,MLB,Cleveland Guardians,New York Mets,6,3,1.91,1.91,1
2024-05-23,MLB,St. Louis Cardinals,Baltimore Orioles,5,4,2.1,1.77,1
2024-05-23,MLB,St. Louis Cardinals,Baltimore Orioles,3,1,2.4,1.61,1
2024-05-23,MLB,Kansas City Royals,Detroit Tigers,8,3,2.0,1.83,1
2024-05-23,MLB,Houston Astros,Los Angeles Angels,1,2,1.5,2.65,0
2024-05-23,MLB,Tampa Bay Rays,Boston Red Sox,5,8,1.71,2.2,0
2024-05-23,MLB,Philadelphia Phillies,Texas Rangers,11,4,1.8,2.05,1
2024-05-23,MLB,Miami Marlins,Milwaukee Brewers,1,0,2.1,1.77,1
2024-05-23,MLB,New York Yankees,Seattle Mariners,7,3,1.65,2.3,1
2024-05-23,MLB,Toronto Blue Jays,Chicago White Sox,9,2,1.42,2.95,1
2024-05-23,MLB,Chicago Cubs,Atlanta Braves,2,9,2.1,1.77,0
2024-05-23,MLB,Los Angeles Dodgers,Arizona Diamondbacks,0,6,1.34,3.35,0
2024-05-23,MLB,Philadelphia Phillies,Texas Rangers,5,2,1.49,2.7,1
2024-05-23,MLB,Pittsburgh Pirates,San Francisco Giants,6,7,1.54,2.55,0
2024-05-23,MLB,Chicago White Sox,Baltimore Orioles,6,8,2.9,1.43,0
2024-05-23,MLB,Chicago Cubs,Atlanta Braves,0,3,1.91,1.91,0
2024-05-23,MLB,New York Yankees,Seattle Mariners,5,0,1.65,2.3,1
2024-05-23,MLB,Detroit Tigers,Toronto Blue Jays,1,9,1.87,1.95,0
2024-05-24,MLB,New York Yankees,Seattle Mariners,5,0,1.65,2.3,1
2024-05-24,MLB,Philadelphia Phillies,Texas Rangers,5,2,1.49,2.7,1
2024-05-24,MLB,Pittsburgh Pirates,San Francisco Giants,6,7,1.54,2.55,0
2024-05-24,MLB,Detroit Tigers,Toronto Blue Jays,1,9,1.87,1.95,0
2024-05-24,MLB,Chicago Cubs,Atlanta Braves,0,3,1.91,1.91,0
2024-05-24,MLB,Chicago White Sox,Baltimore Orioles,6,8,2.9,1.43,0
2024-05-24,MLB,Washington Nationals,Seattle Mariners,6,1,2.1,1.77,1
2024-05-24,MLB,Pittsburgh Pirates,Atlanta Braves,11,5,2.5,1.56,1
2024-05-24,MLB,Detroit Tigers,Toronto Blue Jays,6,2,2.0,1.83,1
2024-05-24,MLB,Boston Red Sox,Milwaukee Brewers,2,7,1.74,2.15,0
2024-05-24,MLB,Minnesota Twins,Texas Rangers,3,2,1.61,2.4,1
2024-05-24,MLB,New York Mets,San Francisco Giants,7,8,1.67,2.25,0
2024-05-24,MLB,Arizona Diamondbacks,Miami Marlins,0,3,1.53,2.6,0
2024-05-24,MLB,Los Angeles Angels,Cleveland Guardians,4,10,2.0,1.83,0
