ticket_ref,ticket_date,ticket_type,ticket_status,ticket_total_odds,ticket_stake,ticket_stake_type,ticket_gain,ticket_legs_count,selection_market,selection_label,selection_match,selection_match_id,selection_sport,selection_odds,selection_status
"69UM7QTJ","2026-01-28 20:09","Simple","Gagné","1.64","","","25.91","1","Nombre de points","Plus de 138,5","","66318422","","1.64","Gagné"
"69ULZQKF","2026-01-28 20:03","Simple","Gagné","","","","20.00","1","","","","","Cotes boostées","","Gagné"
"69UESIID","2026-01-28 16:42","Simple","Gagné","1.58","","","15.80","1","Nombre de points","Plus de 160,5","Nombre de pointsPlus de 160,51,58168160.5AEK Athènes88 - 80ALBA Berlin","67636624","","1.58","Gagné"
"69PY7TLE","2026-01-25 13:46","Combiné","Perdu","63.75","","","0.00","7","Résultat","Thoune","RésultatThoune1,82Thoune4 - 1Young Boys Berne","61394711","Handball","1.82","Gagné"
"69PY7TLE","2026-01-25 13:46","Combiné","Perdu","63.75","","","0.00","7","Résultat","Fischtown","RésultatFischtown2,00Augsburger Panther1 - 2Pinguins Bremerhaven","61587042","Handball","2.00","Gagné"
"69PY7TLE","2026-01-25 13:46","Combiné","Perdu","63.75","","","0.00","7","Résultat","Straubing","RésultatStraubing2,05Iserlohn Roosters2 - 4Straubing Tigers","61587044","Baseball","2.05","Gagné"
"69PY7TLE","2026-01-25 13:46","Combiné","Perdu","63.75","","","0.00","7","Résultat","FC Andorra","RésultatFC Andorra1,84FC Andorra1 - 1Huesca","61623524","Handball","1.84","Perdu"
"69PY7TLE","2026-01-25 13:46","Combiné","Perdu","63.75","","","0.00","7","Résultat","Atl. Madrid","RésultatAtl. Madrid1,34Atletico Madrid3 - 0Majorque","61624340","Handball","1.34","Gagné"
"69PY7TLE","2026-01-25 13:46","Combiné","Perdu","63.75","","","0.00","7","Résultat","Storhamar Handball (F)","RésultatStorhamar Handball (F)1,54Storhamar Handball (F)30 - 31BVB Dortmund Handball (F)","61957624","Handball","1.54","Perdu"
"69PY7TLE","2026-01-25 13:46","Combiné","Perdu","63.75","","","0.00","7","Résultat","MC Alger","RésultatMC Alger2,25FC Saint Eloi Lupopo1 - 0MC Alger","65343468","Handball","2.25","Perdu"
"69PRNTT2","2026-01-25 10:43","Simple","Perdu","2.05","","","0.00","1","Résultat","FC Vizela","RésultatFC Vizela2,05FC Porto B1 - 0FC Vizela","61732028","Football","2.05","Perdu"
"69P56N9O","2026-01-25 0:14","Simple","Gagné","1.54","","","30.21","1","Équipe qui marque le 1er but","Cerro Porteno","Équipe qui marque le 1er butCerro Porteno1,54Cerro Porteno1 - 1Libertad Asuncion","66466846","","1.54","Gagné"
"69OY8SJU","2026-01-24 20:59","Simple","Gagné","1.72","","","8.60","1","Écart de points (handicap)","Bilbao Basket -1.5","Écart de points (handicap)Bilbao Basket -1.51,72Granada84 - 88Bilbao Basket","63049121","","1.72","Gagné"
"69OXW7MV","2026-01-24 20:50","Simple","Gagné","","","","20.00","1","","","","","Cotes boostées","","Gagné"
"69H85E1Y","2026-01-19 11:15","Combiné","Perdu","7.96","","","0.00","2","Vainqueur","J. Lehecka","","67832186","","3.25","Perdu"
"69H85E1Y","2026-01-19 11:15","Combiné","Perdu","7.96","","","0.00","2","Vainqueur","A. Muller","","67817194","","2.45","Gagné"
"69GAR1SP","2026-01-18 19:40","Simple","Perdu","","","","0.00","1","","","","","Cotes boostées","","Perdu"
"69FPVBPU","2026-01-18 9:55","Combiné","Perdu","324.80","","","0.00","22","Vainqueur","E. Raducanu","","67816748","","1.22","Gagné"
"69FPVBPU","2026-01-18 9:55","Combiné","Perdu","324.80","","","0.00","22","Vainqueur","F. Auger-Aliassime","","67817172","","1.29",""
"69FPVBPU","2026-01-18 9:55","Combiné","Perdu","324.80","","","0.00","22","Vainqueur","Q. Halys","","67817182","","1.84","Gagné"
"69FPVBPU","2026-01-18 9:55","Combiné","Perdu","324.80","","","0.00","22","Vainqueur","H. Medjedovic","","67817200","","1.43","Gagné"
"69FPVBPU","2026-01-18 9:55","Combiné","Perdu","324.80","","","0.00","22","E. Ymer remporte au moins un set","Oui","","67832188","","1.23","Gagné"
"69FPVBPU","2026-01-18 9:55","Combiné","Perdu","324.80","","","0.00","22","Vainqueur","M. Kessler","","67816704","","1.17","Gagné"
"69FPVBPU","2026-01-18 9:55","Combiné","Perdu","324.80","","","0.00","22","Vainqueur","C. Gauff","","67816732","","1.04","Gagné"
"69FPVBPU","2026-01-18 9:55","Combiné","Perdu","324.80","","","0.00","22","Vainqueur","A. Rinderknech","","67817178","","1.94","Perdu"
"69FPVBPU","2026-01-18 9:55","Combiné","Perdu","324.80","","","0.00","22","Vainqueur","T. Paul","","67817214","","1.15","Gagné"
"69FPVBPU","2026-01-18 9:55","Combiné","Perdu","324.80","","","0.00","22","Vainqueur","A. Rublev","","67817186","","1.27","Gagné"
"69FPVBPU","2026-01-18 9:55","Combiné","Perdu","324.80","","","0.00","22","Vainqueur","L. Tien","","67817176","","1.50","Gagné"
"69FPVBPU","2026-01-18 9:55","Combiné","Perdu","324.80","","","0.00","22","Vainqueur","J. Pegula","","67816706","","1.07","Gagné"
"69FPVBPU","2026-01-18 9:55","Combiné","Perdu","324.80","","","0.00","22","Vainqueur","A. Vukic","","67817212","","1.38","Perdu"
"69FPVBPU","2026-01-18 9:55","Combiné","Perdu","324.80","","","0.00","22","Vainqueur","K. Majchrzak","","67817180","","1.50","Gagné"
"69FPVBPU","2026-01-18 9:55","Combiné","Perdu","324.80","","","0.00","22","Vainqueur","B. Nakashima","","67817150","","1.36","Perdu"
"69FPVBPU","2026-01-18 9:55","Combiné","Perdu","324.80","","","0.00","22","Vainqueur","L. Noskova","","67816692","","1.13","Gagné"
"69FPVBPU","2026-01-18 9:55","Combiné","Perdu","324.80","","","0.00","22","Vainqueur","V. Mboko","","67816746","","1.23","Gagné"
"69FPVBPU","2026-01-18 9:55","Combiné","Perdu","324.80","","","0.00","22","Vainqueur","M. Bouzkova","","67816658","","1.30","Gagné"
"69FPVBPU","2026-01-18 9:55","Combiné","Perdu","324.80","","","0.00","22","Vainqueur","V. Vacherot","","67832178","","1.49","Gagné"
"69FPVBPU","2026-01-18 9:55","Combiné","Perdu","324.80","","","0.00","22","Vainqueur","C. Ruud","","67817134","","1.21","Gagné"
"69FPVBPU","2026-01-18 9:55","Combiné","Perdu","324.80","","","0.00","22","Vainqueur","E. Rybakina","","67816678","","1.03","Gagné"
"69FPVBPU","2026-01-18 9:55","Combiné","Perdu","324.80","","","0.00","22","Vainqueur","N. Osaka","","67816668","","1.22","Gagné"
"69FPRG80","2026-01-18 09:52","Simple","Perdu","","","","0.00","1","Vainqueur","T. Rakotomanga Raj","","67816752","","","Perdu"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Vainqueur","F. Cobolli","","67832196","Tennis","1.47","Perdu"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Nombre de sets","Plus de 3,5","","67817216","Tennis","1.47","Perdu"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Vainqueur","A. Zverev","","67817196","Tennis","1.13","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Vainqueur","F. Cerundolo","","67817188","Tennis","1.41","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","F. Comesana remporte au moins un set","Oui","","67817202","Tennis","1.06","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","D. Dzumhur remporte au moins un set","Oui","","67832192","Tennis","1.10","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Vainqueur","S. Korda","","67832200","Tennis","1.32","Perdu"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","J. Faria remporte au moins un set","Oui","","67891156","Tennis","1.19","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Vainqueur","F. Tiafoe","","67832194","Tennis","1.33","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Vainqueur","A. Bublik","","67817208","Tennis","1.24","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Vainqueur","C. Alcaraz","","67817218","Tennis","1.01","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Vainqueur","F. Auger-Aliassime","","67817172","Tennis","1.29",""
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Q. Halys remporte au moins un set","Oui","","67817182","Tennis","1.10","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Vainqueur","D. Medvedev","","67817184","Tennis","1.04","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","A. Rinderknech remporte au moins un set","Oui","","67817178","Tennis","1.12","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Vainqueur","T. Paul","","67817214","Tennis","1.15","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Vainqueur","A. Rublev","","67817186","Tennis","1.27","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","J. Thompson remporte au moins un set","Oui","","67817174","Tennis","1.03","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Vainqueur","A. De Minaur","","67909954","Tennis","1.05","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","L. Tien remporte au moins un set","Oui","","67817176","Tennis","1.04","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Vainqueur","A. Vukic","","67817212","Tennis","1.38","Perdu"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","L. Djere remporte au moins un set","Oui","","67817162","Tennis","1.14","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","K. Majchrzak remporte au moins un set","Oui","","67817180","Tennis","1.05","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Vainqueur","B. Nakashima","","67817150","Tennis","1.36","Perdu"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Vainqueur","J. Munar","","67817136","Tennis","1.26","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","R. Hijikata remporte au moins un set","Oui","","67817142","Tennis","1.07","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Vainqueur","J. Lehecka","","67832186","Tennis","1.34","Perdu"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Vainqueur","C. Ruud","","67817134","Tennis","1.21","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Vainqueur","N. Djokovic","","67817146","Tennis","1.03","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Vainqueur","L. Darderi","","67817128","Tennis","1.48","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Vainqueur","L. Musetti","","67817170","Tennis","1.25","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","K. Khachanov remporte au moins un set","Oui","","67817132","Tennis","1.08","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Vainqueur","J. Mensik","","67817156","Tennis","1.27","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Vainqueur","B. Shelton","","67817144","Tennis","1.54","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Vainqueur","J. Fonseca","","67817126","Tennis","1.52","Perdu"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Vainqueur","T. Fritz","","67817158","Tennis","1.11","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Score exact","0 - 3","","67817124","Tennis","1.17",""
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","T. Machac remporte au moins un set","Oui","","67817166","Tennis","1.09","Gagné"
"69F28IXX","2026-01-17 22:54","Combiné","Perdu","1406.99","","","0.00","39","Vainqueur","S. Tsitsipas","","67817164","Tennis","1.16","Gagné"
"69EZ5NIO","2026-01-17 21:27","Combiné","Perdu","228.01","","","0.00","21","Vainqueur","D. Yastremska","","67816712","","1.76","Perdu"
"69EZ5NIO","2026-01-17 21:27","Combiné","Perdu","228.01","","","0.00","21","Vainqueur","J. Paolini","","67832938","","1.38","Gagné"
"69EZ5NIO","2026-01-17 21:27","Combiné","Perdu","228.01","","","0.00","21","Vainqueur","M. Sakkari","","67816710","","1.24","Gagné"
"69EZ5NIO","2026-01-17 21:27","Combiné","Perdu","228.01","","","0.00","21","Vainqueur","E. Svitolina","","67816718","","1.20","Gagné"
"69EZ5NIO","2026-01-17 21:27","Combiné","Perdu","228.01","","","0.00","21","Vainqueur","F. Tiafoe","","67832194","","1.34","Gagné"
"69EZ5NIO","2026-01-17 21:27","Combiné","Perdu","228.01","","","0.00","21","Vainqueur","E. Raducanu","","67816748","","1.19","Gagné"
"69EZ5NIO","2026-01-17 21:27","Combiné","Perdu","228.01","","","0.00","21","Vainqueur","F. Auger-Aliassime","","67817172","","1.29",""
"69EZ5NIO","2026-01-17 21:27","Combiné","Perdu","228.01","","","0.00","21","Vainqueur","E. Navarro","","67816720","","1.33","Perdu"
"69EZ5NIO","2026-01-17 21:27","Combiné","Perdu","228.01","","","0.00","21","Vainqueur","M. Frech","","67816734","","1.25","Gagné"
"69EZ5NIO","2026-01-17 21:27","Combiné","Perdu","228.01","","","0.00","21","Vainqueur","T. Paul","","67817214","","1.15","Gagné"
"69EZ5NIO","2026-01-17 21:27","Combiné","Perdu","228.01","","","0.00","21","Vainqueur","A. Rublev","","67817186","","1.27","Gagné"
"69EZ5NIO","2026-01-17 21:27","Combiné","Perdu","228.01","","","0.00","21","Vainqueur","K. Muchova","","67816726","","1.20","Gagné"
"69EZ5NIO","2026-01-17 21:27","Combiné","Perdu","228.01","","","0.00","21","Vainqueur","V. Mboko","","67816746","","1.23","Gagné"
"69EZ5NIO","2026-01-17 21:27","Combiné","Perdu","228.01","","","0.00","21","Vainqueur","M. Bouzkova","","67816658","","1.30","Gagné"
"69EZ5NIO","2026-01-17 21:27","Combiné","Perdu","228.01","","","0.00","21","Vainqueur","V. Vacherot","","67832178","","1.49","Gagné"
"69EZ5NIO","2026-01-17 21:27","Combiné","Perdu","228.01","","","0.00","21","Vainqueur","E. Mertens","","67832924","","1.28","Gagné"
"69EZ5NIO","2026-01-17 21:27","Combiné","Perdu","228.01","","","0.00","21","Vainqueur","L.A. Fernandez","","67816698","","1.35","Perdu"
"69EZ5NIO","2026-01-17 21:27","Combiné","Perdu","228.01","","","0.00","21","Vainqueur","E. Cocciaretto","","67816660","","1.28","Perdu"
"69EZ5NIO","2026-01-17 21:27","Combiné","Perdu","228.01","","","0.00","21","Vainqueur","S. Stephens","","67832930","","1.45","Perdu"
"69EZ5NIO","2026-01-17 21:27","Combiné","Perdu","228.01","","","0.00","21","Vainqueur","B. Bencic","","67816670","","1.12","Gagné"
"69EZ5NIO","2026-01-17 21:27","Combiné","Perdu","228.01","","","0.00","21","Vainqueur","N. Osaka","","67816668","","1.23","Gagné"
"69EZ0V54","2026-01-17 21:24","Combiné","Perdu","542.43","","","0.00","18","Vainqueur","F. Comesana","","67817202","","1.60","Gagné"
"69EZ0V54","2026-01-17 21:24","Combiné","Perdu","542.43","","","0.00","18","Vainqueur","D. Dzumhur","","67832192","","1.78","Gagné"
"69EZ0V54","2026-01-17 21:24","Combiné","Perdu","542.43","","","0.00","18","Vainqueur","S. Korda","","67832200","","1.32","Perdu"
"69EZ0V54","2026-01-17 21:24","Combiné","Perdu","542.43","","","0.00","18","Vainqueur","M. Fucsovics","","67817206","","1.24","Gagné"
"69EZ0V54","2026-01-17 21:24","Combiné","Perdu","542.43","","","0.00","18","Vainqueur","F. Tiafoe","","67832194","","1.34","Gagné"
"69EZ0V54","2026-01-17 21:24","Combiné","Perdu","542.43","","","0.00","18","Vainqueur","C. Norrie","","67817190","","1.32","Gagné"
"69EZ0V54","2026-01-17 21:24","Combiné","Perdu","542.43","","","0.00","18","Vainqueur","A. Bublik","","67817208","","1.24","Gagné"
"69EZ0V54","2026-01-17 21:24","Combiné","Perdu","542.43","","","0.00","18","Vainqueur","F. Auger-Aliassime","","67817172","","1.29",""
"69EZ0V54","2026-01-17 21:24","Combiné","Perdu","542.43","","","0.00","18","Vainqueur","Q. Halys","","67817182","","1.78","Gagné"
"69EZ0V54","2026-01-17 21:24","Combiné","Perdu","542.43","","","0.00","18","Vainqueur","H. Medjedovic","","67817200","","1.35","Gagné"
"69EZ0V54","2026-01-17 21:24","Combiné","Perdu","542.43","","","0.00","18","Vainqueur","A. Rinderknech","","67817178","","1.94","Perdu"
"69EZ0V54","2026-01-17 21:24","Combiné","Perdu","542.43","","","0.00","18","Vainqueur","T. Paul","","67817214","","1.15","Gagné"
"69EZ0V54","2026-01-17 21:24","Combiné","Perdu","542.43","","","0.00","18","Vainqueur","A. Rublev","","67817186","","1.27","Gagné"
"69EZ0V54","2026-01-17 21:24","Combiné","Perdu","542.43","","","0.00","18","Vainqueur","J. Thompson","","67817174","","1.44","Gagné"
"69EZ0V54","2026-01-17 21:24","Combiné","Perdu","542.43","","","0.00","18","Vainqueur","A. Vukic","","67817212","","1.38","Perdu"
"69EZ0V54","2026-01-17 21:24","Combiné","Perdu","542.43","","","0.00","18","Vainqueur","K. Majchrzak","","67817180","","1.50","Gagné"
"69EZ0V54","2026-01-17 21:24","Combiné","Perdu","542.43","","","0.00","18","Vainqueur","B. Nakashima","","67817150","","1.36","Perdu"
"69EZ0V54","2026-01-17 21:24","Combiné","Perdu","542.43","","","0.00","18","Vainqueur","V. Vacherot","","67832178","","1.49","Gagné"
"67WN7NVS","2025-12-10 20:53","Simple","Perdu","1.75","","","0.00","1","Résultat","PSG","RésultatPSG1,75Athletic Bilbao0 - 0Paris SG","63369919","","1.75","Perdu"
"67V3UWN8","2025-12-09 19:04","Simple","Gagné","2.35","","","47.00","1","Résultat","Marseille","RésultatMarseille2,35Union Saint-Gilloise2 - 3Marseille","63369911","","2.35","Gagné"
"67RXL763","2025-12-07 13:45","Simple","Gagné","","","","20.00","1","","","","","Cotes boostées","","Gagné"
"66AQY7NX","2025-10-31 8:27","Combiné","Perdu","8.04","","","0.00","4","Vainqueur","V. Vacherot","","65098494","","2.15","Perdu"
"66AQY7NX","2025-10-31 8:27","Combiné","Perdu","8.04","","","0.00","4","Vainqueur","A. De Minaur","","65098978","","1.70","Perdu"
"66AQY7NX","2025-10-31 8:27","Combiné","Perdu","8.04","","","0.00","4","Vainqueur","J. Sinner","","65099658","","1.17","Gagné"
"66AQY7NX","2025-10-31 8:27","Combiné","Perdu","8.04","","","0.00","4","Vainqueur","A. Zverev","","65099790","","1.88","Gagné"
"65IQ4ZNB","2025-10-11 18:47","Combiné","Perdu","38.07","","","0.00","5","Vainqueur","R.L. Ramos","VainqueurR.L. Ramos1,44Ricardo Lucas Ramos0 - 1Kaan Ofli","63810439","","1.44","Perdu"
"65IQ4ZNB","2025-10-11 18:47","Combiné","Perdu","38.07","","","0.00","5","Vainqueur","M. Pinto","VainqueurM. Pinto1,92Jhonata Diniz0 - 1Mario Pinto","63811473","","1.92","Gagné"
"65IQ4ZNB","2025-10-11 18:47","Combiné","Perdu","38.07","","","0.00","5","Vainqueur","D. Figueiredo","VainqueurD. Figueiredo3,40Deiveson Figueiredo1 - 0Montel Jackson","63811475","","3.40","Gagné"
"65IQ4ZNB","2025-10-11 18:47","Combiné","Perdu","38.07","","","0.00","5","Vainqueur","C. Oliveira","VainqueurC. Oliveira1,80Charles Oliveira1 - 0Mateusz Gamrot","64016821","","1.80","Gagné"
"65IQ4ZNB","2025-10-11 18:47","Combiné","Perdu","38.07","","","0.00","5","Vainqueur","V. Vacherot","","64027911","","2.25","Gagné"
"65GXIMP3","2025-10-10 12:38","Simple","Perdu","2.10","","","0.00","1","Score exact","0 - 2","","64027893","","2.10","Perdu"
"659S4X5B","2025-10-05 12:33","Combiné","Perdu","26.41","","","0.00","4","Résultat","Udinese","RésultatUdineseLive1,92Udinese1 - 1Cagliari","61060823","","1.92","Perdu"
"659S4X5B","2025-10-05 12:33","Combiné","Perdu","26.41","","","0.00","4","Résultat","REBI Cuenca","RésultatREBI CuencaLive3,05Puente Genil22 - 21REBI Cuenca","62205146","","3.05","Perdu"
"659S4X5B","2025-10-05 12:33","Combiné","Perdu","26.41","","","0.00","4","Résultat","Zlín","RésultatZlín2,20Zlín1 - 1Banik Ostrava","61324391","","2.20","Perdu"
"659S4X5B","2025-10-05 12:33","Combiné","Perdu","26.41","","","0.00","4","Résultat","Nordsjælland","RésultatNordsjælland2,05Vejle0 - 3NordsjællandC'EST VALIDÉ !","61073723","","2.05","Gagné"
"659OOGCE","2025-10-05 10:56","Simple","Perdu","","","","0.00","1","Vainqueur","K. Birrell","","64231869","","","Perdu"
"659LSUHE","2025-10-05 9:36","Combiné","Perdu","9.70","","","0.00","4","Vainqueur","V. Gracheva","","64237665","","1.16","Gagné"
